id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KY-R200403,,KY,Azattyk,https://www.azattyk.org/a/31540891.html,2021-11-02,"""Азаттыктын"" мөңгүлөрдүн эришин чагылдырган тасмасы Глазгодо көрсөтүлөт","1-ноябрда Глазгодо башталган дүйнө лидерлеринин климаттын өзгөрүүсү боюнча саммитинде Кыргызстан, Тажикстан, Өзбекстан, Түркмөнстан жана Казакстан Борбор Азия чөлкөмүн чогуу тааныштырган атайын павильон уюштурулду. Анын ачылышында Казакстандын Эл аралык жашыл технологиялар жана инвестициялык...",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,ky_2,Glacier-melt film shown at COP26
KY-F00354,,KY,Azattyk,https://www.azattyk.org/a/31541226.html,2021-11-02,2030: Кыргызстан абага чыккан зыяндуу газдарды 44% кыскартат,"2-ноябрда Кыргызстандын президенти Садыр Жапаров Глазго шаарында өтүп жаткан дүйнө лидерлеринин климаттын өзгөрүүсү боюнча саммитинде чыгып сүйлөп, Кыргызстандын улуттук деңгээлде аныкталган салымы менен тааныштырды. ""2030-жылга карай Кыргызстан көмүр кычкыл газын 44% кыскартуу максатын...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,Kyrgyzstan 44% emissions reduction pledge
KY-F02361,,KY,Azattyk,https://www.azattyk.org/a/32680350.html,2023-11-11,Жапаров Париждеги саммитте Кыргызстанда мөңгүлөр азайып жатканын айтты,"Кыргызстандын президенти Садыр Жапаров 10-ноябрда Париж шаарындагы “Бир планета” жыйынына катышып, өлкөдөгү мөңгүлөрдүн азайып жатканын айтып, аны сактоо чараларына токтолду. Бул тууралуу президенттин басма сөз кызматы маалымдады. Жапаровдун айтымында, соңку 70 жыл ичинде мөңгүлөрдүн аянты...",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,ky_2,"Japarov: Kyrgyz glaciers shrinking, Paris summit"
KY-F00333,,KY,Azattyk,https://www.azattyk.org/a/1272721.html,2007-09-25,НЬЮ-ЙОРКТО БИРИККЕН УЛУТТАРДЫН ЖЫЛДЫК ЖЫЙЫНЫ АЧЫЛАТ,"Нью-Йоркто бүгүн Бириккен Улуттар Уюмунун Башкы ассамблеясынын кезектеги жылдык жыйыны ачылат. Жүздөн ашуун лидерлер азыркы дүйнөнүн чалкеш проблемаларын талкуулашат. Алардын ичинде климаттын жылышы, Улуттар Уюмунун реформасы, Ирактагы жана Ооганстандагы кырдаал жана башка маселелер негизги темалардан болмокчу.",RELEVANT,POLICY,NOT_RELEVANT,,,1,ky_1,"UN assembly, climate one of many"
KY-F02195,,KY,Azattyk,https://www.azattyk.org/a/28481616.html,2017-05-12,АКШ климаттык өзгөрүү боюнча саясатын карап көрүүгө шашпайт,Бул тууралуу мамлекеттик катчы Рекс Тиллерсон Аляскадагы арктикалык форумда сүйлөгөн учурда билдирди. АКШ президенти Дональд Трамп буга чейин климаттык өзгөрүү тууралуу илимди сындаган. Трамп дүйнөнүн 195 өлкөсү кол койгон Париж келишиминен чыгарын да билдирген. АКШ президенти мындан тышкары...,RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,"US climate policy review, Paris"
KY-F00946,,KY,Azattyk,https://www.azattyk.org/a/33006889.html,2024-06-24,"""Тоо өзгөрсө анын кесепети жалпы дүйнөгө тийет""","Сел коркунучу Борбор Азияны, анын ичинде Кыргызстанды түйшүккө салууда. Бишкектин эл аралык деңгээлде көтөрүп жаткан тоолорго көңүл буруу чакырыгы сел көйгөйүн канчалык жөнгө сала алат? Климаттык дипломатия боюнча эксперт Дастан Абдылдаев “Жер Эне” подкастында ушул жана суроолорго жооп берди.",RELEVANT,DISASTER,RELEVANT,DISASTER,,1,ky_1,"Sel/mudflow threat, climate diplomacy"
KY-R00016,,KY,Azattyk,https://www.azattyk.org/a/1895757.html,2009-12-05,Обама Копенгагендеги саммиттин жабылышына катышат,"Бул кабарды Дания жылуу кабыл алганын билдирди. Буга чейин АКШнын президенти Барак Обама Копенгагенде Бириккен улуттар уюмунун саммитинин ачылышына катышаары айтылган болчу. Келерки аптада ачыла турган саммитте дүйнө лидерлери климаттагы өзгөрүүлөрдү талкуулап, натыйжада Киото протоколунун...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,Obama Copenhagen climate summit
KY-R200212,,KY,Azattyk,https://www.azattyk.org/a/31885454.html,2022-06-06,"""Азаттыктын"" журналисти эл аралык сынактан жеңди","Европа Биримдигинин Борбор Азиядагы өкүлчүлүгү уюштурган ""Кайра калыбына келчү энергия булактарына өтүү - көмүртек нейтралдулугуна жетишүү үчүн биздин салым"" деп аталган экологиялык эл аралык сынакта ""Азаттык"" радиосунун журналисти Сабыр Абдумомунов 1-орунду алды. Сынактын жыйынтыгы 6-июнда...",RELEVANT,ENERGY,NOT_RELEVANT,,,1,ky_2,Journalist wins renewable-energy media contest
KY-F00836,,KY,Azattyk,https://www.azattyk.org/a/1359157.html,2008-12-13,Евробиримдикте экологиялык келишим иштеп калышы мүмкүн,"Брюсселде бүгүн Евробиримдиктин саммити ишин улантып жатат. Андагы негизги маселелердин бири – климаттагы өзгөрүүлөргө каршы күрөшүү. Азырынча сунуш кылынып жаткан планга ылайык, Евробиримдик 2020-жылга чейин абага чыгарылып жаткан көмүр кычкыл газын, 1990-жылдагы деңгээлге салыштырмалуу, 20%га...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,"EU summit, climate main issue"
KY-F02134,,KY,Azattyk,https://www.azattyk.org/a/31601086.html,2021-12-09,Элчи Аманбаев АКШны Кыргызстандын демилгесин колдоого чакырды,8-декабрда Кыргызстандын АКШдагы элчиси Бакыт Аманбаев Кошмо Штаттардын мамлекеттик катчысынын жардамчысы Дональд Лу менен жолугушту. Бул тууралуу Кыргызстандын АКШдагы элчилиги маалымдады. Элчи Аманбаев президент Садыр Жапаровдун Глазго шаарындагы Бириккен Улуттар Уюмунун (БУУ) климат...,RELEVANT,POLICY,RELEVANT,POLICY,,1,ky_1,US support for climate initiative
