id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KK-D03492,,KK,Egemen,https://egemen.kz/article/10973-aral-olmeydi,2011-03-16,«Арал өлмейді»,"Ақмешітке аяқ басқалы тілімізге мына тіркес орала береді: «Арал­дың табанынан су кеткенмен, Халқының жүрегінен жыр кет­кен жоқ». Сыр сүлейлерінің",RELEVANT,WATER_CRYO,NOT_RELEVANT,,,1,kk_1,"cultural piece, Syr poets, Aral"
KK-D03709,,KK,Egemen,https://egemen.kz/article/292720-klimattynh-ozgerui-alemge-qauip-tondirip-tur,2021-10-13,Климаттың өзгеруі әлемге қауіп төндіріп тұр,Климаттың жылдам өзгеруі қауіпті жағдайды алдын алуға мүмкіндіктерді азайтып отыр. Бейбітшілік пен қауіпсіздікті сақтап қалу үшін бірінші кезекте «үлкен,RELEVANT,POLICY,RELEVANT,SCIENCE_GEN,,,kk_2,"Climate change threat, general awareness"
KK-00011,,KK,Egemen,https://egemen.kz/article/415115-zhetisuda-dgel-elektr-stansasy-salynady,2026-06-18,Жетісуда жел электр стансасы салынады,Жетісу облысында жаңартылатын энергия көздерін дамыту бағытындағы ірі жобалардың бірі жүзеге асырылмақ. Өңір әкімі Бейбіт Исабаев Қытай Халық Республикасының…,RELEVANT,ENERGY,RELEVANT,ENERGY,,,kk_1,"wind power plant, renewables"
KK-A00411,,KK,Azattyq,https://www.azattyq.org/a/28524035.html,2017-06-02,Трамп: АҚШ ғаламдық климат жөніндегі Париж келісімінен шығады,"АҚШ президенті Дональд Трамп өз елі 2015 жылы Парижде қол қойған ғаламдық климат жөніндегі халықаралық келісімнен шығатынын мәлімдеді. Трамп келісім АҚШ экономикасына зиян келтіретінін айтып, жаңа келісім жасауға талпынатынын айтты. 1 маусымда Ақ үйде сөйлеген Трамп ""Американы және оның...",RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
KK-C00225,,KK,Egemen,https://egemen.kz/article/342488-transshekaralyq-su-resurstaryn-tiimdi-paydalanghan-dgon-memleket-basshysy,2023-05-19,Трансшекаралық су ресурстарын тиімді пайдаланған жөн - Мемлекет басшысы,"Мемлекет басшысы самит барысында Трансшекаралық су ресурстарын тиімді пайдалану туралы айтты, деп хабарлайды Egemen.kz Ақорданың баспасөз қызметіне",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,transboundary water sharing
KK-D02075,,KK,Egemen,https://egemen.kz/article/30768-buu-ekologiyalyq-apatty-boldgady,2014-04-02,БҰҰ экологиялық апатты болжады,БҰҰ жанындағы климаттың өзгеруін зерттейтін үкіметаралық мамандар тобы ғаламдық климат өзгеруінің салдары жөніндегі баяндамаларын жариялады. Бұл туралы,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,gold,IAA adjudicated gold
KK-D00104,,KK,Egemen,https://egemen.kz/article/404810-afrikadan-aralgha-deyin-qum-dgutqan-kolderdi-qaytsek-qutqaramyz,2026-01-23,Африкадан Аралға дейін: Құм жұтқан көлдерді қайтсек құтқарамыз?,Мемлекет басшысы Қасым-Жомарт Тоқаев Қызылордада өткен V Ұлттық құрылтай отырысында Арал ахуалын тағы да тілге тиек етті. «Аралды құтқару – барша адамзат,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,"drying lakes, Aral rescue"
KK-A00364,,KK,Azattyq,https://www.azattyq.org/a/1195001.html,2008-08-30,5 млн ауғанға азық-түлік көмегі қажет,"Оксфам қайырымдылық қорының мәліметіне қарағанда, Ауғанстандағы 5 млн халық алдағы қыста азық-түлік тапшылығын тартады. Британиялық қордың айтуынша, ондай тапшылыққа бірнеше себеп бар. Елдегі құрғақшылық, азық-түлік бағасының өсуі және кең етек жайған тұрақсыздық халықтың ашығуына негіз болмақ....",RELEVANT,AGRI_LAND,RELEVANT,AGRI_LAND,,1,kk_2,"Afghan drought food shortage, instability co-factor"
KK-A00260,,KK,Azattyq,https://www.azattyq.org/a/1173718.html,2007-06-07,Германияда үлкен сегіздік елдерінің саммиті басталды,"Германияның Хейлигендам қаласында басталған Үлкен 8-дік ұйымы саммитінің алғашқы күнінде, күн тәртібіне қойылған басты мәселелердің бірі - климаттың өзгеру проблемалары қаралады. Германия тарапы, 2050-ші жылға қарай ауаға бөлінетін көмірқышқыл газының көлемін 50 пайызға азайтуға арналған келісімге қол жеткізуді мақсат тұтуда. Ал Құрама Штаттары мұндай ұсыныспен келіспейтіндігін айтып отыр.",RELEVANT,POLICY,RELEVANT,POLICY,,,kk_2,"G8 summit, CO2 cut agreement"
KK-A00112,,KK,Azattyq,https://www.azattyq.org/a/1952471.html,2010-02-09,Чавес электроэнергияға қатысты төтенше жағдай енгізді,"Венесуэлла президенті Уго Чавес электроэнергияға қатысты елде төтенше жағдай енгізу туралы қаулыға қол қойды. БиБиСи агенттігінің хабарлауынша, Чавес елдегі құрғақшылыққа байланысты мемлекет тұрғындарын электр қуатын үнемдеуге шақырған. Үкімет басындағылардың айтуынша, ұзақ уақыттан бері...",RELEVANT,DISASTER,RELEVANT,DISASTER,,1,kk_1,drought-driven electricity emergency
KK-D01386,,KK,Egemen,https://egemen.kz/article/216256-klimattynh-ozgerui-koz-dguma-qaraytyn-masele-emes,2019-12-23,Климаттың өзгеруі көз жұма қарайтын мәселе емес,Испанияда Біріккен Ұлттар Ұйымының климаттың жылынуына қатысты саммиті өтті. Жыл соңында өткізілетін бұл жиынның жер жаһан үшін маңызы зор. Әсіресе АҚШ,RELEVANT,POLICY,RELEVANT,POLICY,,,kk_1,UN Madrid climate summit
KK-A00257,,KK,Azattyq,https://www.azattyq.org/a/1829782.html,2009-09-24,Питтсбургте «үлкен жиырмалық» саммиті басталады,Бүгін американың Питтсбург қаласында әлемнің жетекші мемлекеттерінің басшыларының қатысумен «үлкен жиырмалықтың» саммиті басталады. Екі күнге созылатын саммит барысында экономика өсімін қамтамасыз ету және климаттың ғаламдық өзгерісімен күрес мәселелері талқыланады. АҚШ президенті Барак...,RELEVANT,POLICY,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-D00087,,KK,Egemen,https://egemen.kz/article/199791-aral-2019-ekspeditsiyasy-bastaldy,2019-05-12,«Арал 2019» экспедициясы басталды,12-мамырда «Арал 2019» экспедиция құрамы Нұр-Сұлтан қаласынан Арал теңізі бағытына қарай жолға шықты. «QazaqGeography» республикалық қоғамдық бірлестігі,RELEVANT,WATER_CRYO,NOT_RELEVANT,,,1,kk_2,Aral 2019 expedition
KK-A00499,,KK,Azattyq,https://www.azattyq.org/a/31332968.html,2021-06-30,Өзбекстанда әр минут сайын 9 шаршы метр жер шөлге айналып жатыр,"Өзбекстанда Ғылым академиясына қарайтын Сейсмология институтының директоры, география ғылымдарының докторы Вахоб Рафиков өлкеде шөлге айналған жерлер көбейіп жатқанын мәлімдеді. ""Бұл процесс жыл өткен сайын тездетіп жатыр. Карначул, Мирзачул, Шерабад, Дальварзин, Қарақалпақ шөлдерінің шекарасы...",RELEVANT,AGRI_LAND,RELEVANT,AGRI_LAND,,,gold,IAA adjudicated gold
KK-C00957,,KK,Egemen,https://egemen.kz/article/318173-ispaniyadaghy-aptap-ystyqtan-mynhnan-astam-adam-qaytys-boldy,2022-07-18,Испаниядағы аптап ыстықтан мыңнан астам адам қайтыс болды,"Еуропада ауа температурасының рекордтық көрсеткіштері тіркелді. Ғалымдар бұны климаттың өзгеруімен байланыстырады, деп хабарлайды Egemen.kz.",RELEVANT,DISASTER,RELEVANT,DISASTER,,,kk_2,"Spain heatwave deaths, climate-linked"
KK-C00457,,KK,Egemen,https://egemen.kz/article/395951-prezident-dgaqandyq-klimattyq-bastamalar-turaly-bul-kenh-auqymdy-alayaqtyqqa-uqs,2025-09-26,Президент жаһандық климаттық бастамалар туралы: Бұл кең ауқымды алаяқтыққа ұқсайды,"Қасым-Жомарт Тоқаевтың айтуынша, Қазақстан энергетикалық тәуелсіздікке жету үшін атом индустриясын дамытуға күш салуы керек. Президент алғашқы атом электр",RELEVANT,POLICY,RELEVANT,POLICY,,1,kk_1,"climate initiatives critique, atom energy"
